time,ref_q1,ref_q2,ref_q3,ref_q4,ref_q5,ref_q6,q1,q2,q3,q4,q5,q6,vel_q1,vel_q2,vel_q3,vel_q4,vel_q5,vel_q6,tau1,tau2,tau3,tau4,tau5,tau6,acc_q1,acc_q2,acc_q3,acc_q4,acc_q5,acc_q6
4.792000,0.906811,0.058766,0.150443,1.712009,0.226703,-0.164632,0.848401,0.051042,0.145695,1.694698,0.207472,-0.146439,0.260387,0.475486,0.858179,0.221096,0.152274,-0.760850,11.683921,1.598197,0.473382,2.573834,0.180210,-0.179899,-3.728010,1.209557,-0.232764,-3.454370,-0.706631,1.483855
4.796000,0.907825,0.060834,0.153865,1.712801,0.226956,-0.167607,0.849406,0.052956,0.149125,1.695548,0.208075,-0.149468,0.245444,0.480347,0.857263,0.207294,0.149526,-0.755019,11.682510,1.627025,0.470838,2.565325,0.176491,-0.179435,-3.742491,1.220270,-0.229715,-3.457570,-0.722835,1.509122
4.800000,0.908769,0.062916,0.157279,1.713539,0.227192,-0.170561,0.850350,0.054889,0.152552,1.696343,0.208666,-0.152473,0.230436,0.485243,0.856353,0.193478,0.146716,-0.749091,11.679092,1.654489,0.467704,2.556869,0.172716,-0.178992,-3.759449,1.228258,-0.229293,-3.461449,-0.738633,1.533385
4.804000,0.909643,0.065010,0.160683,1.714221,0.227411,-0.173493,0.851234,0.056843,0.155975,1.697082,0.209246,-0.155455,0.215354,0.490164,0.855439,0.179644,0.143847,-0.743071,11.673723,1.680563,0.463975,2.548471,0.168887,-0.178571,-3.778788,1.233449,-0.231512,-3.465999,-0.754010,1.556659
4.808000,0.910446,0.067118,0.164079,1.714849,0.227612,-0.176403,0.852058,0.058816,0.159395,1.697766,0.209814,-0.158412,0.200189,0.495099,0.854509,0.165791,0.140921,-0.736963,11.666465,1.705231,0.459653,2.540141,0.165006,-0.178170,-3.800397,1.235785,-0.236364,-3.471208,-0.768953,1.578962
4.812000,0.911179,0.069238,0.167465,1.715422,0.227795,-0.179290,0.852820,0.060808,0.162810,1.698395,0.210370,-0.161344,0.184933,0.500036,0.853553,0.151916,0.137937,-0.730769,11.657392,1.728486,0.454740,2.531888,0.161075,-0.177789,-3.824152,1.235226,-0.243826,-3.477060,-0.783451,1.600316
4.816000,0.911842,0.071371,0.170841,1.715939,0.227960,-0.182154,0.853522,0.062821,0.166222,1.698968,0.210914,-0.164252,0.169576,0.504963,0.852561,0.138016,0.134900,-0.724495,11.646581,1.750330,0.449245,2.523726,0.157095,-0.177427,-3.849914,1.231750,-0.253857,-3.483535,-0.797494,1.620744
4.820000,0.912433,0.073517,0.174208,1.716401,0.228108,-0.184995,0.854161,0.064853,0.169630,1.699485,0.211446,-0.167134,0.154112,0.509869,0.851522,0.124088,0.131810,-0.718143,11.634119,1.770776,0.443182,2.515669,0.153069,-0.177084,-3.877533,1.225351,-0.266403,-3.490609,-0.811072,1.640272
4.824000,0.912955,0.075675,0.177565,1.716809,0.228239,-0.187813,0.854739,0.066905,0.173033,1.699946,0.211965,-0.169990,0.138533,0.514743,0.850428,0.110131,0.128669,-0.711717,11.620098,1.789843,0.436565,2.507733,0.148997,-0.176757,-3.906846,1.216043,-0.281394,-3.498257,-0.824179,1.658930
4.828000,0.913405,0.077846,0.180912,1.717161,0.228351,-0.190606,0.855254,0.068976,0.176432,1.700352,0.212472,-0.172821,0.122834,0.519571,0.849267,0.096142,0.125478,-0.705220,11.604613,1.807562,0.429415,2.499936,0.144883,-0.176446,-3.937681,1.203857,-0.298752,-3.506448,-0.836808,1.676748
4.832000,0.913785,0.080029,0.184249,1.717457,0.228446,-0.193375,0.855706,0.071066,0.179826,1.700701,0.212966,-0.175626,0.107007,0.524344,0.848032,0.082119,0.122241,-0.698656,11.587768,1.823972,0.421754,2.492300,0.140727,-0.176150,-3.969857,1.188844,-0.318386,-3.515150,-0.848957,1.693762
4.836000,0.914094,0.082225,0.187575,1.717699,0.228524,-0.196119,0.856094,0.073175,0.183215,1.700995,0.213447,-0.178404,0.091049,0.529050,0.846712,0.068060,0.118958,-0.692027,11.569669,1.839120,0.413609,2.484845,0.136531,-0.175868,-4.003186,1.171070,-0.340198,-3.524324,-0.860622,1.710007
4.840000,0.914333,0.084432,0.190890,1.717885,0.228583,-0.198839,0.856418,0.075303,0.186598,1.701232,0.213914,-0.181155,0.074955,0.533678,0.845301,0.053964,0.115632,-0.685336,11.550426,1.853062,0.405008,2.477596,0.132297,-0.175598,-4.037472,1.150621,-0.364081,-3.533931,-0.871802,1.725523
4.844000,0.914501,0.086652,0.194195,1.718016,0.228625,-0.201532,0.856677,0.077449,0.189976,1.701413,0.214368,-0.183880,0.058683,0.538208,0.843794,0.040065,0.112263,-0.678876,11.530152,1.865861,0.395982,2.470576,0.128026,-0.175339,-4.111977,1.117539,-0.384719,-3.305779,-0.883514,1.444801
4.848000,0.914598,0.088885,0.197488,1.718092,0.228649,-0.204200,0.856870,0.079613,0.193347,1.701545,0.214809,-0.186587,0.041731,0.542502,0.842258,0.029348,0.108845,-0.675755,11.509753,1.877791,0.386467,2.459318,0.123720,-0.174617,-4.309114,1.050833,-0.387400,-2.353023,-0.896830,0.526407
4.852000,0.914624,0.091129,0.200771,1.718113,0.228656,-0.206842,0.856998,0.081792,0.196713,1.701642,0.215236,-0.189300,0.026880,0.546152,0.841359,0.021194,0.105527,-0.681964,11.487290,1.889506,0.375805,2.440926,0.119369,-0.172634,-3.221211,0.813889,-0.101192,-1.898115,-0.844115,-3.025022
4.856000,0.914579,0.093385,0.204042,1.718078,0.228645,-0.209457,0.857077,0.083984,0.200079,1.701709,0.215650,-0.192065,0.015856,0.548966,0.841425,0.014562,0.102315,-0.696636,11.454516,1.902354,0.362421,2.416453,0.114945,-0.168199,-2.719485,0.677013,0.020700,-1.488046,-0.852512,-3.341506
4.860000,0.914464,0.095652,0.207301,1.717988,0.228616,-0.212046,0.857113,0.086186,0.203444,1.701755,0.216051,-0.194875,0.004571,0.551611,0.841359,0.009597,0.098946,-0.705076,11.415778,1.915781,0.347705,2.384731,0.110494,-0.163586,-2.880711,0.655598,-0.044873,-1.111601,-0.894365,-1.458195
4.864000,0.914278,0.097932,0.210548,1.717842,0.228569,-0.214607,0.857101,0.088399,0.206809,1.701783,0.216438,-0.197701,-0.007310,0.554202,0.840984,0.005821,0.095442,-0.706642,11.373024,1.929527,0.332253,2.345441,0.106025,-0.159521,-3.023749,0.646040,-0.128734,-0.856836,-0.925359,0.208184
4.868000,0.914021,0.100223,0.213784,1.717642,0.228505,-0.217141,0.857041,0.090623,0.210171,1.701799,0.216811,-0.200519,-0.019726,0.556779,0.840232,0.002843,0.091837,-0.702383,11.326619,1.943539,0.316286,2.298610,0.101537,-0.156116,-3.153471,0.645841,-0.227921,-0.687981,-0.948770,1.584348
4.872000,0.913693,0.102526,0.217007,1.717386,0.228423,-0.219648,0.856930,0.092856,0.213529,1.701804,0.217169,-0.203308,-0.032635,0.559374,0.839052,0.000384,0.088154,-0.693502,11.276912,1.957751,0.300028,2.244288,0.097031,-0.153404,-3.273495,0.652696,-0.339002,-0.579907,-0.966690,2.647688
4.876000,0.913295,0.104840,0.220218,1.717075,0.228324,-0.222126,0.856766,0.095100,0.216882,1.701800,0.217512,-0.206052,-0.046005,0.562009,0.837406,-0.001754,0.084412,-0.681205,11.224244,1.972083,0.283700,2.182536,0.092505,-0.151366,-3.386526,0.664472,-0.458317,-0.514940,-0.980478,3.409020
4.880000,0.912826,0.107166,0.223417,1.716708,0.228207,-0.224575,0.856548,0.097355,0.220226,1.701788,0.217840,-0.208741,-0.059814,0.564699,0.835269,-0.003711,0.080624,-0.666603,11.168946,1.986457,0.267516,2.113430,0.087961,-0.149949,-3.494585,0.679210,-0.582183,-0.480637,-0.991033,3.899534
4.884000,0.912286,0.109502,0.226603,1.716287,0.228072,-0.226996,0.856273,0.099621,0.223561,1.701769,0.218153,-0.211368,-0.074045,0.567452,0.832633,-0.005587,0.076803,-0.650654,11.111348,2.000792,0.251676,2.037055,0.083398,-0.149076,-3.599160,0.695134,-0.707055,-0.468217,-0.998978,4.161157
4.888000,0.911676,0.111850,0.229776,1.715810,0.227919,-0.229388,0.855941,0.101897,0.226884,1.701742,0.218451,-0.213929,-0.088688,0.570268,0.829503,-0.007454,0.072956,-0.634145,11.051775,2.015017,0.236358,1.953502,0.078817,-0.148662,-3.701315,0.710665,-0.829656,-0.471467,-1.004772,4.239654
4.892000,0.910996,0.114210,0.232936,1.715278,0.227749,-0.231751,0.855549,0.104186,0.230193,1.701706,0.218733,-0.216424,-0.103650,0.573167,0.825880,-0.009878,0.069094,-0.617100,10.990511,2.029056,0.221727,1.863131,0.074216,-0.148648,-3.742838,0.742380,-0.957003,-0.842562,-1.007272,4.585473
4.896000,0.910244,0.116580,0.236082,1.714692,0.227561,-0.234084,0.855097,0.106486,0.233486,1.701654,0.219000,-0.218844,-0.118529,0.576261,0.821719,-0.015263,0.065230,-0.597786,10.927112,2.042626,0.208035,1.770358,0.069595,-0.149357,-3.709913,0.793387,-1.092166,-1.654634,-1.007307,5.106642
4.900000,0.909423,0.118961,0.239216,1.714050,0.227356,-0.236387,0.854586,0.108799,0.236761,1.701573,0.219251,-0.221184,-0.133282,0.579547,0.817033,-0.023844,0.061366,-0.577316,10.861318,2.055517,0.195481,1.678126,0.064953,-0.150775,-3.679124,0.839183,-1.220365,-2.446692,-1.006950,5.279283
4.904000,0.908531,0.121352,0.242335,1.713353,0.227133,-0.238660,0.854016,0.111126,0.240017,1.701449,0.219487,-0.223442,-0.147926,0.582997,0.811859,-0.035509,0.057505,-0.556852,10.793067,2.067600,0.184199,1.588189,0.060290,-0.152741,-3.654053,0.877670,-1.338054,-3.204598,-1.006079,5.185168
4.908000,0.907569,0.123755,0.245441,1.712601,0.226892,-0.240902,0.853388,0.113467,0.243250,1.701272,0.219707,-0.225620,-0.162491,0.586579,0.806249,-0.050088,0.053648,-0.537252,10.722338,2.078782,0.174291,1.502138,0.055606,-0.155098,-3.637835,0.907101,-1.442331,-3.915700,-1.004697,4.898863
4.912000,0.906536,0.126168,0.248533,1.711794,0.226634,-0.243113,0.852702,0.115822,0.246460,1.701029,0.219912,-0.227724,-0.177020,0.590252,0.800260,-0.067367,0.049799,-0.519107,10.649155,2.089009,0.165819,1.421380,0.050899,-0.157700,-3.633097,0.926118,-1.530984,-4.568984,-1.002890,4.485500
4.916000,0.905433,0.128592,0.251611,1.710933,0.226358,-0.245294,0.851957,0.118193,0.249646,1.700711,0.220102,-0.229759,-0.191565,0.593973,0.793959,-0.087091,0.045957,-0.502775,10.573598,2.098265,0.158810,1.347121,0.046171,-0.160420,-3.641928,0.933759,-1.602507,-5.155201,-1.000790,3.999781
4.920000,0.904261,0.131026,0.254674,1.710017,0.226065,-0.247443,0.851154,0.120578,0.252805,1.700308,0.220276,-0.231733,-0.206183,0.597694,0.787418,-0.108974,0.042125,-0.488429,10.495799,2.106576,0.153257,1.280360,0.041421,-0.163146,-3.665861,0.929473,-1.656083,-5.666972,-0.998553,3.485875
4.924000,0.903018,0.133470,0.257723,1.709046,0.225754,-0.249560,0.850293,0.122978,0.255938,1.699814,0.220435,-0.233656,-0.220938,0.601368,0.780709,-0.132704,0.038302,-0.476092,10.415948,2.114010,0.149118,1.221874,0.036648,-0.165788,-3.705874,0.913098,-1.691546,-6.098852,-0.996342,2.977964
4.928000,0.901705,0.135925,0.260758,1.708021,0.225426,-0.251645,0.849372,0.125392,0.259044,1.699220,0.220579,-0.235533,-0.235895,0.604946,0.773903,-0.157953,0.034488,-0.465676,10.334293,2.120672,0.146326,1.172224,0.031853,-0.168272,-3.762412,0.884845,-1.709328,-6.447344,-0.994312,2.501184
4.932000,0.900323,0.138389,0.263777,1.706941,0.225081,-0.253699,0.848390,0.127821,0.262123,1.698523,0.220707,-0.237374,-0.251120,0.608382,0.767068,-0.184383,0.030682,-0.457013,10.251136,2.126703,0.144787,1.131755,0.027035,-0.170545,-3.835410,0.845269,-1.710387,-6.710890,-0.992603,2.072806
4.936000,0.898871,0.140864,0.266782,1.705806,0.224718,-0.255719,0.847347,0.130262,0.265174,1.697717,0.220820,-0.239184,-0.266677,0.611634,0.760268,-0.211655,0.026881,-0.449886,10.166833,2.132275,0.144390,1.100604,0.022196,-0.172568,-3.924330,0.795225,-1.696131,-6.889802,-0.991332,1.703497
4.940000,0.897350,0.143349,0.269771,1.704618,0.224337,-0.257707,0.846240,0.132717,0.268198,1.696801,0.220918,-0.240968,-0.282628,0.614661,0.753560,-0.239435,0.023084,-0.444050,10.081784,2.137590,0.145008,1.078712,0.017335,-0.174316,-4.028206,0.735830,-1.668336,-6.986165,-0.990589,1.398575
4.944000,0.895759,0.145844,0.272745,1.703375,0.223940,-0.259663,0.845069,0.135182,0.271196,1.695774,0.221001,-0.242732,-0.299029,0.617431,0.746993,-0.267403,0.019290,-0.439247,9.996434,2.142870,0.146502,1.065838,0.012453,-0.175779,-4.145690,0.668412,-1.629060,-7.003703,-0.990436,1.159180
4.948000,0.894098,0.148348,0.275704,1.702078,0.223525,-0.261584,0.843831,0.137658,0.274168,1.694634,0.221069,-0.244479,-0.315930,0.619914,0.740606,-0.295255,0.015494,-0.435224,9.911263,2.148356,0.148729,1.061580,0.007550,-0.176954,-4.275100,0.594464,-1.580560,-6.947614,-0.990908,0.983323
4.952000,0.892369,0.150862,0.278647,1.700726,0.223092,-0.263473,0.842524,0.140143,0.277115,1.693385,0.221121,-0.246211,-0.333374,0.622088,0.734432,-0.322714,0.011695,-0.431743,9.826779,2.154300,0.151547,1.065396,0.002628,-0.177848,-4.414478,0.515590,-1.525207,-6.824373,-0.992009,0.866791
4.956000,0.890570,0.153385,0.281574,1.699321,0.222643,-0.265328,0.841145,0.142637,0.280038,1.692026,0.221159,-0.247930,-0.351396,0.623938,0.728491,-0.349530,0.007891,-0.428585,9.743511,2.160958,0.154814,1.076622,-0.002313,-0.178474,-4.561642,0.433459,-1.465415,-6.641529,-0.993718,0.803898
4.960000,0.888703,0.155918,0.284485,1.697862,0.222176,-0.267148,0.839693,0.145136,0.282937,1.690563,0.221181,-0.249637,-0.370020,0.625456,0.722794,-0.375486,0.004079,-0.425554,9.661999,2.168590,0.158398,1.094500,-0.007271,-0.178850,-4.714237,0.349755,-1.403561,-6.407469,-0.995991,0.788097
4.964000,0.886767,0.158461,0.287379,1.696350,0.221692,-0.268935,0.838165,0.147641,0.285815,1.688999,0.221187,-0.251332,-0.389262,0.626639,0.717345,-0.400398,0.000257,-0.422484,9.582789,2.177448,0.162177,1.118203,-0.012246,-0.178997,-4.869792,0.266134,-1.341927,-6.131195,-0.998765,0.812451
4.968000,0.884762,0.161012,0.290258,1.694784,0.221190,-0.270687,0.836559,0.150150,0.288671,1.687337,0.221179,-0.253014,-0.409128,0.627491,0.712137,-0.424122,-0.003577,-0.419233,9.506420,2.187775,0.166042,1.146858,-0.017237,-0.178940,-5.025774,0.184183,-1.282635,-5.822076,-1.001957,0.869992
4.972000,0.882689,0.163573,0.293120,1.693164,0.220672,-0.272405,0.834871,0.152661,0.291507,1.685584,0.221155,-0.254682,-0.429613,0.628023,0.707156,-0.446549,-0.007424,-0.415689,9.433421,2.199798,0.169903,1.179570,-0.022241,-0.178703,-5.179634,0.105381,-1.227603,-5.489622,-1.005474,0.953978
4.976000,0.880547,0.166143,0.295965,1.691491,0.220137,-0.274088,0.833100,0.155174,0.294324,1.683745,0.221116,-0.256335,-0.450702,0.628251,0.702381,-0.467612,-0.011285,-0.411764,9.364298,2.213727,0.173683,1.215444,-0.027259,-0.178312,-5.328861,0.031069,-1.178504,-5.143254,-1.009214,1.058073
4.980000,0.878337,0.168722,0.298794,1.689764,0.219584,-0.275735,0.831244,0.157687,0.297122,1.681825,0.221061,-0.257971,-0.472370,0.628195,0.697784,-0.487276,-0.015161,-0.407393,9.299529,2.229749,0.177329,1.253612,-0.032289,-0.177791,-5.471027,-0.037573,-1.136728,-4.792092,-1.013068,1.176457
4.984000,0.876060,0.171309,0.301605,1.687985,0.219015,-0.277348,0.829299,0.160199,0.299902,1.679830,0.220990,-0.259589,-0.494583,0.627882,0.693332,-0.505544,-0.019051,-0.402533,9.239555,2.248027,0.180804,1.293245,-0.037330,-0.177163,-5.603827,-0.099553,-1.103369,-4.444762,-1.016929,1.303893
4.988000,0.873714,0.173905,0.304400,1.686153,0.218429,-0.278925,0.827264,0.162709,0.302664,1.677765,0.220904,-0.261186,-0.517299,0.627340,0.688992,-0.522452,-0.022956,-0.397161,9.184778,2.268696,0.184092,1.333575,-0.042381,-0.176452,-5.725125,-0.154075,-1.079204,-4.109218,-1.020690,1.435757
4.992000,0.871301,0.176510,0.307177,1.684267,0.217825,-0.280466,0.825137,0.165217,0.305409,1.675636,0.220803,-0.262760,-0.540467,0.626599,0.684723,-0.538065,-0.026876,-0.391268,9.135548,2.291863,0.187195,1.373909,-0.047441,-0.175678,-5.832979,-0.200554,-1.064694,-3.792596,-1.024251,1.568036
4.996000,0.868821,0.179124,0.309936,1.682330,0.217205,-0.281971,0.822916,0.167721,0.308138,1.673447,0.220686,-0.264309,-0.564028,0.625694,0.680488,-0.552473,-0.030808,-0.384863,9.092165,2.317608,0.190133,1.413641,-0.052508,-0.174860,-5.925681,-0.238610,-1.059990,-3.501090,-1.027519,1.697321
5.000000,0.866273,0.181746,0.312678,1.680339,0.216568,-0.283441,0.820600,0.170221,0.310849,1.671204,0.220552,-0.265832,-0.587918,0.624659,0.676248,-0.565792,-0.034752,-0.377964,9.054870,2.345979,0.192942,1.452259,-0.057583,-0.174012,-6.001776,-0.268076,-1.064941,-3.239858,-1.030414,1.820777
5.004000,0.863658,0.184376,0.315403,1.678296,0.215915,-0.284874,0.818188,0.172717,0.313543,1.668909,0.220404,-0.267325,-0.612068,0.623526,0.671964,-0.578151,-0.038706,-0.370599,9.023844,2.376999,0.195671,1.489353,-0.062664,-0.173149,-6.060082,-0.288980,-1.079122,-3.012959,-1.032865,1.936115
5.008000,0.860977,0.187014,0.318109,1.676201,0.215244,-0.286270,0.815679,0.175208,0.316220,1.666568,0.220239,-0.268788,-0.636404,0.622332,0.667602,-0.589697,-0.042668,-0.362806,8.999207,2.410663,0.198382,1.524618,-0.067750,-0.172283,-6.099705,-0.301541,-1.101856,-2.823318,-1.034819,2.041554
5.012000,0.858228,0.189661,0.320797,1.674054,0.214557,-0.287630,0.813073,0.177694,0.318880,1.664181,0.220058,-0.270219,-0.660851,0.621107,0.663129,-0.600581,-0.046637,-0.354626,8.981016,2.446942,0.201145,1.557853,-0.072842,-0.171421,-6.120045,-0.306146,-1.132253,-2.672721,-1.036237,2.135790
5.016000,0.855414,0.192316,0.323467,1.671856,0.213853,-0.288954,0.810368,0.180176,0.321521,1.661753,0.219862,-0.271617,-0.685329,0.619883,0.658518,-0.610963,-0.050609,-0.346106,8.969262,2.485781,0.204038,1.588959,-0.077939,-0.170571,-6.120799,-0.303333,-1.169242,-2.561838,-1.037093,2.217955
5.020000,0.852533,0.194978,0.326119,1.669605,0.213133,-0.290240,0.807566,0.182652,0.324143,1.659284,0.219649,-0.272979,-0.709762,0.618687,0.653746,-0.621001,-0.054583,-0.337295,8.963875,2.527109,0.207142,1.617936,-0.083039,-0.169736,-6.101958,-0.293768,-1.211616,-2.490272,-1.037380,2.287579
5.024000,0.849586,0.197648,0.328752,1.667303,0.212397,-0.291489,0.804666,0.185124,0.326745,1.656775,0.219421,-0.274306,-0.734070,0.617544,0.648793,-0.630848,-0.058558,-0.328242,8.964726,2.570835,0.210539,1.644870,-0.088144,-0.168919,-6.063794,-0.278221,-1.258072,-2.456632,-1.037102,2.344561
5.028000,0.846574,0.200326,0.331366,1.664949,0.211643,-0.292701,0.801669,0.187592,0.329328,1.654228,0.219177,-0.275596,-0.758179,0.616476,0.643647,-0.640650,-0.062529,-0.318996,8.971623,2.616854,0.214310,1.669932,-0.093252,-0.168119,-6.006848,-0.257535,-1.307255,-2.458626,-1.036281,2.389122
5.032000,0.843496,0.203012,0.333962,1.662545,0.210874,-0.293875,0.798577,0.190055,0.331889,1.651640,0.218917,-0.276848,-0.782015,0.615503,0.638301,-0.650542,-0.066496,-0.309605,8.984322,2.665051,0.218531,1.693362,-0.098364,-0.167335,-5.931913,-0.232608,-1.357803,-2.493169,-1.034950,2.421776
5.036000,0.840353,0.205705,0.336538,1.660089,0.210088,-0.295012,0.795390,0.192515,0.334429,1.649013,0.218641,-0.278063,-0.805508,0.614637,0.632752,-0.660645,-0.070457,-0.300113,9.002529,2.715301,0.223276,1.715457,-0.103479,-0.166564,-5.840008,-0.204359,-1.408380,-2.556511,-1.033151,2.443287
5.040000,0.837144,0.208406,0.339095,1.657583,0.209286,-0.296111,0.792110,0.194971,0.336945,1.646344,0.218349,-0.279240,-0.828595,0.613890,0.627004,-0.671064,-0.074410,-0.290563,9.025899,2.767476,0.228606,1.736561,-0.108598,-0.165801,-5.732351,-0.173707,-1.457722,-2.644364,-1.030940,2.454633
