time,ref_q1,ref_q2,ref_q3,ref_q4,ref_q5,ref_q6,q1,q2,q3,q4,q5,q6,vel_q1,vel_q2,vel_q3,vel_q4,vel_q5,vel_q6,tau1,tau2,tau3,tau4,tau5,tau6
13.844000,0.967483,0.088503,0.097401,1.217329,0.102607,0.228643,0.943008,0.088355,0.104098,1.202655,0.100948,0.226773,-0.423813,0.528105,-0.887484,1.507679,0.611313,0.251623,12.901640,-0.734781,-0.598818,3.537605,-0.094394,0.272397
13.848000,0.965605,0.090741,0.093869,1.223308,0.105477,0.229680,0.941289,0.090476,0.100556,1.208712,0.103821,0.227832,-0.428212,0.530547,-0.888139,1.504437,0.609727,0.240731,12.829610,-0.680091,-0.597727,3.513613,-0.093666,0.275989
13.852000,0.963703,0.092991,0.090332,1.229270,0.108339,0.230664,0.939552,0.092608,0.097010,1.214756,0.106685,0.228840,-0.432910,0.533180,-0.888879,1.500926,0.608097,0.229801,12.754799,-0.624754,-0.596858,3.488703,-0.092911,0.279536
13.856000,0.961777,0.095253,0.086789,1.235215,0.111192,0.231597,0.937795,0.094750,0.093462,1.220785,0.109542,0.229796,-0.437921,0.536007,-0.889715,1.497134,0.606425,0.218834,12.677864,-0.569202,-0.596112,3.463115,-0.092135,0.283050
13.860000,0.959826,0.097527,0.083242,1.241142,0.114037,0.232478,0.936018,0.096905,0.089910,1.226798,0.112389,0.230700,-0.443259,0.539025,-0.890654,1.493049,0.604710,0.207832,12.599489,-0.513865,-0.595387,3.437107,-0.091340,0.286542
13.864000,0.957851,0.099813,0.079690,1.247050,0.116873,0.233307,0.934218,0.099072,0.086354,1.232794,0.115228,0.231553,-0.448933,0.542230,-0.891703,1.488655,0.602952,0.196948,12.520376,-0.459161,-0.594580,3.410966,-0.090531,0.289636
13.868000,0.955852,0.102110,0.076133,1.252939,0.119700,0.234084,0.932395,0.101252,0.082793,1.238772,0.118058,0.232356,-0.454949,0.545614,-0.892865,1.483940,0.601153,0.186377,12.441235,-0.405494,-0.593584,3.384998,-0.089712,0.291696
13.872000,0.953829,0.104419,0.072572,1.258810,0.122518,0.234809,0.930547,0.103446,0.079228,1.244730,0.120879,0.233109,-0.461304,0.549168,-0.894145,1.478918,0.599310,0.175658,12.362773,-0.353248,-0.592294,3.359449,-0.088884,0.293569
13.876000,0.951781,0.106739,0.069007,1.264660,0.125326,0.235481,0.928673,0.105655,0.075657,1.250668,0.123690,0.233809,-0.467996,0.552878,-0.895542,1.473590,0.597427,0.164763,12.285686,-0.302779,-0.590609,3.334587,-0.088056,0.295494
13.880000,0.949710,0.109070,0.065438,1.270490,0.128124,0.236100,0.926771,0.107879,0.072081,1.256583,0.126492,0.234457,-0.475014,0.556729,-0.897054,1.467955,0.595502,0.153751,12.210656,-0.254414,-0.588428,3.310685,-0.087230,0.297509
13.884000,0.947614,0.111412,0.061865,1.276300,0.130913,0.236668,0.924841,0.110119,0.068498,1.262476,0.129284,0.235053,-0.482347,0.560705,-0.898679,1.462017,0.593536,0.142671,12.138337,-0.208444,-0.585656,3.288010,-0.086411,0.299610
13.888000,0.945495,0.113766,0.058288,1.282088,0.133691,0.237182,0.922880,0.112375,0.064908,1.268344,0.132067,0.235598,-0.489979,0.564784,-0.900410,1.455770,0.591529,0.131938,12.069354,-0.165119,-0.582206,3.266868,-0.085605,0.300597
13.892000,0.943352,0.116131,0.054709,1.287855,0.136460,0.237644,0.920889,0.114648,0.061311,1.274185,0.134839,0.236106,-0.497901,0.568946,-0.902238,1.449162,0.589485,0.123463,12.004329,-0.124645,-0.577994,3.247775,-0.084831,0.293982
13.896000,0.941184,0.118506,0.051126,1.293600,0.139217,0.238053,0.918865,0.116937,0.057707,1.280000,0.137600,0.236581,-0.506084,0.573168,-0.904155,1.442291,0.587391,0.115441,11.943804,-0.087183,-0.572948,3.230861,-0.084062,0.281366
13.900000,0.938994,0.120892,0.047540,1.299323,0.141964,0.238410,0.916807,0.119244,0.054094,1.285786,0.140352,0.237022,-0.514497,0.577428,-0.906146,1.435219,0.585255,0.106922,11.888260,-0.052851,-0.567007,3.216196,-0.083310,0.264392
13.904000,0.936779,0.123289,0.043952,1.305022,0.144700,0.238713,0.914716,0.121567,0.050474,1.291544,0.143092,0.237426,-0.523107,0.581700,-0.908195,1.427984,0.583078,0.097512,11.838115,-0.021715,-0.560120,3.203823,-0.082578,0.244491
13.908000,0.934541,0.125697,0.040361,1.310698,0.147424,0.238964,0.912590,0.123908,0.046845,1.297271,0.145821,0.237789,-0.531878,0.585960,-0.910284,1.420604,0.580859,0.087141,11.793708,0.006207,-0.552253,3.193769,-0.081870,0.222790
13.912000,0.932279,0.128115,0.036768,1.316351,0.150138,0.239162,0.910428,0.126266,0.043208,1.302969,0.148540,0.238107,-0.540769,0.590183,-0.912392,1.413094,0.578599,0.075910,11.755303,0.030950,-0.543386,3.186054,-0.081189,0.200109
13.916000,0.929993,0.130544,0.033172,1.321979,0.152839,0.239307,0.908231,0.128640,0.039562,1.308637,0.151247,0.238378,-0.549739,0.594343,-0.914495,1.405459,0.576296,0.063989,11.723074,0.052595,-0.533517,3.180692,-0.080534,0.177000
13.920000,0.927684,0.132983,0.029575,1.327583,0.155529,0.239399,0.905998,0.131031,0.035908,1.314273,0.153942,0.238599,-0.558743,0.598416,-0.916570,1.397708,0.573951,0.051558,11.697110,0.071278,-0.522658,3.177691,-0.079907,0.153812
13.924000,0.925352,0.135432,0.025976,1.333162,0.158207,0.239438,0.903728,0.133438,0.032246,1.319878,0.156625,0.238769,-0.567736,0.602379,-0.918591,1.389849,0.571563,0.038776,11.677407,0.087176,-0.510838,3.177043,-0.079306,0.130741
13.928000,0.922996,0.137892,0.022376,1.338715,0.160872,0.239424,0.901423,0.135860,0.028576,1.325451,0.159297,0.238886,-0.576673,0.606207,-0.920533,1.381894,0.569131,0.025771,11.663870,0.100517,-0.498102,3.178731,-0.078729,0.107882
13.932000,0.920617,0.140361,0.018775,1.344242,0.163525,0.239357,0.899083,0.138298,0.024898,1.330992,0.161956,0.238950,-0.585507,0.609881,-0.922369,1.373855,0.566654,0.012637,11.656314,0.111567,-0.484512,3.182710,-0.078176,0.085268
13.936000,0.918215,0.142841,0.015172,1.349743,0.166166,0.239237,0.896708,0.140749,0.021214,1.336500,0.164603,0.238961,-0.594196,0.613380,-0.924076,1.365750,0.564133,-0.000562,11.654467,0.120631,-0.470141,3.188917,-0.077642,0.062899
13.940000,0.915789,0.145330,0.011568,1.355217,0.168793,0.239065,0.894298,0.143215,0.017522,1.341975,0.167237,0.238918,-0.602698,0.616688,-0.925629,1.357598,0.561567,-0.013782,11.657973,0.128049,-0.455079,3.197255,-0.077124,0.040754
13.944000,0.913340,0.147829,0.007964,1.360663,0.171408,0.238839,0.891855,0.145693,0.013825,1.347418,0.169859,0.238821,-0.610973,0.619790,-0.927006,1.349420,0.558955,-0.026999,11.666397,0.134190,-0.439428,3.207601,-0.076618,0.018807
13.948000,0.910868,0.150338,0.004360,1.366083,0.174009,0.238561,0.889379,0.148183,0.010123,1.352828,0.172467,0.238670,-0.618984,0.622673,-0.928183,1.341239,0.556298,-0.040200,11.679234,0.139445,-0.423300,3.219798,-0.076120,-0.002968
13.952000,0.908374,0.152856,0.000755,1.371474,0.176596,0.238229,0.886872,0.150683,0.006417,1.358204,0.175062,0.238466,-0.626700,0.625328,-0.929142,1.333078,0.553595,-0.053375,11.695913,0.144227,-0.406818,3.233658,-0.075625,-0.024593
13.956000,0.905856,0.155384,-0.002850,1.376836,0.179171,0.237845,0.884336,0.153194,0.002708,1.363549,0.177644,0.238209,-0.634090,0.627748,-0.929865,1.324959,0.550846,-0.066524,11.715807,0.148956,-0.390114,3.248962,-0.075128,-0.046090
13.960000,0.903315,0.157921,-0.006455,1.382170,0.181731,0.237408,0.881770,0.155715,-0.001004,1.368861,0.180211,0.237865,-0.641099,0.629934,-0.930336,1.317105,0.548032,-0.085480,11.738122,0.154046,-0.373321,3.264690,-0.074549,-0.049573
13.964000,0.900752,0.160468,-0.010059,1.387475,0.184277,0.236919,0.879178,0.158243,-0.004717,1.374143,0.182765,0.237432,-0.647728,0.631883,-0.930537,1.309281,0.545201,-0.104283,11.762144,0.159927,-0.356597,3.280951,-0.074008,-0.043400
13.968000,0.898166,0.163023,-0.013663,1.392749,0.186809,0.236377,0.876560,0.160778,-0.008431,1.379394,0.185305,0.236924,-0.653976,0.633595,-0.930456,1.301378,0.542329,-0.119746,11.787156,0.167026,-0.340093,3.297929,-0.073475,-0.036561
13.972000,0.895557,0.165588,-0.017266,1.397994,0.189326,0.235782,0.873918,0.163320,-0.012143,1.384612,0.187830,0.236355,-0.659832,0.635075,-0.930087,1.293454,0.539402,-0.132770,11.812406,0.175757,-0.323959,3.315483,-0.072908,-0.030835
13.976000,0.892925,0.168162,-0.020868,1.403208,0.191829,0.235135,0.871254,0.165867,-0.015853,1.389799,0.190341,0.235730,-0.665292,0.636334,-0.929429,1.285579,0.536425,-0.144548,11.837126,0.186509,-0.308342,3.333343,-0.072301,-0.026038
13.980000,0.890271,0.170744,-0.024469,1.408391,0.194317,0.234435,0.868569,0.168419,-0.019560,1.394955,0.192837,0.235051,-0.670357,0.637385,-0.928480,1.277799,0.533400,-0.155805,11.860555,0.199645,-0.293387,3.351189,-0.071650,-0.021747
13.984000,0.887594,0.173335,-0.028069,1.413543,0.196790,0.233683,0.865865,0.170975,-0.023263,1.400081,0.195317,0.234320,-0.675035,0.638243,-0.927243,1.270141,0.530331,-0.166871,11.881951,0.215500,-0.279234,3.368683,-0.070951,-0.017687
13.988000,0.884895,0.175935,-0.031667,1.418663,0.199248,0.232879,0.863143,0.173533,-0.026960,1.405176,0.197783,0.233537,-0.679340,0.638926,-0.925725,1.262618,0.527217,-0.177870,11.900605,0.234367,-0.266014,3.385484,-0.070201,-0.013737
13.992000,0.882174,0.178544,-0.035263,1.423751,0.201690,0.232023,0.860405,0.176094,-0.030650,1.410241,0.200233,0.232701,-0.683292,0.639454,-0.923933,1.255231,0.524060,-0.188835,11.915843,0.256504,-0.253853,3.401257,-0.069395,-0.009859
13.996000,0.879430,0.181161,-0.038857,1.428807,0.204116,0.231114,0.857652,0.178657,-0.034332,1.415277,0.202667,0.231814,-0.686913,0.639849,-0.921879,1.247976,0.520860,-0.199771,11.927044,0.282118,-0.242865,3.415681,-0.068528,-0.006053
14.000000,0.876665,0.183786,-0.042449,1.433830,0.206527,0.230154,0.854885,0.181221,-0.038006,1.420285,0.205085,0.230875,-0.690230,0.640134,-0.919576,1.240840,0.517617,-0.210674,11.933640,0.311371,-0.233155,3.428457,-0.067596,-0.002330
14.004000,0.873877,0.186419,-0.046038,1.438819,0.208922,0.229142,0.852106,0.183786,-0.041670,1.425264,0.207488,0.229885,-0.693275,0.640337,-0.917042,1.233805,0.514331,-0.221542,11.935127,0.344373,-0.224812,3.439319,-0.066595,0.001295
14.008000,0.871066,0.189061,-0.049625,1.443775,0.211301,0.228079,0.849315,0.186352,-0.045323,1.430216,0.209874,0.228843,-0.696083,0.640481,-0.914296,1.226846,0.511004,-0.232373,11.931072,0.381180,-0.217910,3.448036,-0.065521,0.004808
14.012000,0.868234,0.191711,-0.053209,1.448696,0.213663,0.226964,0.846514,0.188918,-0.048965,1.435140,0.212243,0.227750,-0.698690,0.640595,-0.911361,1.219936,0.507636,-0.243166,11.921118,0.421797,-0.212510,3.454422,-0.064372,0.008200
14.016000,0.865380,0.194368,-0.056790,1.453583,0.216009,0.225797,0.843702,0.191484,-0.052595,1.440036,0.214596,0.226606,-0.701138,0.640704,-0.908262,1.213044,0.504228,-0.253922,11.904990,0.466172,-0.208651,3.458339,-0.063145,0.011460
14.020000,0.862504,0.197034,-0.060368,1.458436,0.218338,0.224580,0.840882,0.194052,-0.056212,1.444905,0.216932,0.225412,-0.703469,0.640834,-0.905025,1.206133,0.500781,-0.264640,11.882502,0.514203,-0.206356,3.459701,-0.061839,0.014584
14.024000,0.859607,0.199707,-0.063942,1.463253,0.220650,0.223311,0.838052,0.196620,-0.059816,1.449747,0.219250,0.224167,-0.705728,0.641012,-0.901681,1.199170,0.497295,-0.275321,11.853555,0.565736,-0.205625,3.458474,-0.060453,0.017567
14.028000,0.856687,0.202388,-0.067513,1.468034,0.222946,0.221992,0.835213,0.199188,-0.063407,1.454560,0.221552,0.222869,-0.707959,0.641260,-0.898260,1.192136,0.493772,-0.286495,11.818139,0.620570,-0.206438,3.454619,-0.058987,0.021747
14.032000,0.853746,0.205076,-0.071080,1.472780,0.225224,0.220621,0.832365,0.201758,-0.066984,1.459345,0.223836,0.221519,-0.710213,0.641602,-0.894796,1.184971,0.490215,-0.297513,11.776350,0.678460,-0.208756,3.448250,-0.057449,0.026019
14.036000,0.850783,0.207772,-0.074643,1.477489,0.227484,0.219201,0.829508,0.204330,-0.070547,1.464101,0.226103,0.220119,-0.712536,0.642056,-0.891321,1.177640,0.486621,-0.308325,11.728377,0.739120,-0.212517,3.439502,-0.055834,0.030090
14.040000,0.847799,0.210475,-0.078201,1.482162,0.229727,0.217729,0.826642,0.206904,-0.074097,1.468827,0.228351,0.218668,-0.714976,0.642641,-0.887868,1.170113,0.482992,-0.319016,11.674504,0.802232,-0.217640,3.428536,-0.054144,0.033982
14.044000,0.844794,0.213185,-0.081755,1.486798,0.231952,0.216208,0.823766,0.209481,-0.077633,1.473522,0.230582,0.217168,-0.717579,0.643371,-0.884473,1.162367,0.479328,-0.329637,11.615106,0.867444,-0.224020,3.415553,-0.052382,0.037728
14.048000,0.841767,0.215903,-0.085305,1.491396,0.234159,0.214637,0.820878,0.212061,-0.081155,1.478186,0.232795,0.215618,-0.720388,0.644259,-0.881166,1.154376,0.475633,-0.340211,11.550647,0.934383,-0.231538,3.400785,-0.050554,0.041351
14.052000,0.838719,0.218627,-0.088849,1.495956,0.236348,0.213016,0.817979,0.214645,-0.084665,1.482818,0.234989,0.214018,-0.723446,0.645314,-0.877979,1.146121,0.471906,-0.350746,11.481673,1.002658,-0.240055,3.384493,-0.048664,0.044868
14.056000,0.835649,0.221358,-0.092389,1.500479,0.238519,0.211345,0.815067,0.217234,-0.088162,1.487416,0.237165,0.212369,-0.726788,0.646543,-0.874941,1.137585,0.468149,-0.361246,11.408805,1.071865,-0.249418,3.366960,-0.046717,0.048293
14.060000,0.832559,0.224096,-0.095923,1.504963,0.240671,0.209625,0.812141,0.219828,-0.091648,1.491978,0.239322,0.210671,-0.730450,0.647946,-0.872076,1.128756,0.464362,-0.371711,11.332729,1.141597,-0.259464,3.348485,-0.044721,0.051641
14.064000,0.829447,0.226841,-0.099452,1.509408,0.242805,0.207856,0.809200,0.222428,-0.095123,1.496505,0.241461,0.208924,-0.734457,0.649525,-0.869407,1.119623,0.460547,-0.382143,11.254188,1.211448,-0.270018,3.329379,-0.042681,0.054927
14.068000,0.826315,0.229592,-0.102975,1.513814,0.244920,0.206038,0.806242,0.225035,-0.098588,1.500995,0.243581,0.207128,-0.738834,0.651275,-0.866952,1.110182,0.456704,-0.392541,11.173967,1.281021,-0.280898,3.309961,-0.040606,0.058166
14.072000,0.823161,0.232349,-0.106493,1.518180,0.247016,0.204171,0.803265,0.227649,-0.102044,1.505446,0.245682,0.205283,-0.743594,0.653189,-0.864724,1.100431,0.452833,-0.402903,11.092881,1.349933,-0.291923,3.290547,-0.038501,0.061372
14.076000,0.819987,0.235113,-0.110004,1.522507,0.249092,0.202256,0.800268,0.230272,-0.105492,1.509858,0.247763,0.203390,-0.748747,0.655257,-0.862731,1.090370,0.448936,-0.413230,11.011763,1.417823,-0.302908,3.271455,-0.036375,0.064562
14.080000,0.816792,0.237883,-0.113509,1.526793,0.251150,0.200292,0.797250,0.232903,-0.108932,1.514228,0.249826,0.201449,-0.754295,0.657466,-0.860978,1.080006,0.445012,-0.423519,10.931446,1.484355,-0.313673,3.252992,-0.034235,0.067751
14.084000,0.813577,0.240660,-0.117008,1.531039,0.253188,0.198281,0.794208,0.235543,-0.112367,1.518556,0.251869,0.199459,-0.760232,0.659800,-0.859462,1.069344,0.441062,-0.433770,10.852749,1.549227,-0.324046,3.235456,-0.032088,0.070952
14.088000,0.810341,0.243442,-0.120500,1.535245,0.255207,0.196222,0.791142,0.238193,-0.115795,1.522841,0.253892,0.197422,-0.766543,0.662242,-0.858176,1.058396,0.437087,-0.443980,10.776465,1.612174,-0.333864,3.219129,-0.029941,0.074181
14.092000,0.807084,0.246230,-0.123985,1.539409,0.257205,0.194116,0.788050,0.240854,-0.119220,1.527082,0.255896,0.195337,-0.773209,0.664770,-0.857109,1.047174,0.433085,-0.454148,10.703342,1.672972,-0.342978,3.204274,-0.027800,0.077450
14.096000,0.803807,0.249024,-0.127463,1.543531,0.259184,0.191962,0.784930,0.243524,-0.122640,1.531277,0.257880,0.193204,-0.780201,0.667362,-0.856242,1.035693,0.429058,-0.464272,10.634070,1.731440,-0.351254,3.191133,-0.025670,0.080772
14.100000,0.800510,0.251823,-0.130934,1.547612,0.261143,0.189762,0.781782,0.246205,-0.126058,1.535425,0.259845,0.191025,-0.787485,0.669995,-0.855555,1.023972,0.425004,-0.474350,10.569270,1.787448,-0.358578,3.179923,-0.023557,0.084159
14.104000,0.797193,0.254629,-0.134397,1.551651,0.263082,0.187515,0.778604,0.248896,-0.129474,1.539526,0.261789,0.188798,-0.795020,0.672643,-0.855021,1.012029,0.420924,-0.484379,10.509480,1.840915,-0.364855,3.170834,-0.021466,0.087619
14.108000,0.793855,0.257439,-0.137853,1.555647,0.265000,0.185221,0.775395,0.251599,-0.132888,1.543579,0.263713,0.186524,-0.802761,0.675282,-0.854610,0.999887,0.416818,-0.494357,10.455144,1.891812,-0.370016,3.164022,-0.019398,0.091161
14.112000,0.790497,0.260255,-0.141301,1.559601,0.266898,0.182882,0.772156,0.254311,-0.136301,1.547582,0.265617,0.184204,-0.810656,0.677885,-0.854289,0.987570,0.412684,-0.504282,10.406602,1.940160,-0.374011,3.159612,-0.017357,0.094793
14.116000,0.787120,0.263076,-0.144741,1.563512,0.268775,0.180497,0.768884,0.257034,-0.139712,1.551537,0.267500,0.181837,-0.818652,0.680427,-0.854021,0.975103,0.408523,-0.514150,10.364086,1.986033,-0.376819,3.157691,-0.015343,0.098518
14.120000,0.783722,0.265903,-0.148172,1.567379,0.270631,0.178066,0.765580,0.259767,-0.143123,1.555440,0.269363,0.179425,-0.826691,0.682883,-0.853769,0.962514,0.404334,-0.523959,10.327714,2.029555,-0.378442,3.158309,-0.013358,0.102339
14.124000,0.780305,0.268734,-0.151596,1.571203,0.272466,0.175591,0.762244,0.262510,-0.146533,1.559294,0.271204,0.176967,-0.834715,0.685229,-0.853495,0.949832,0.400117,-0.533706,10.297486,2.070896,-0.378909,3.161477,-0.011401,0.106257
14.128000,0.776868,0.271570,-0.155010,1.574982,0.274281,0.173070,0.758876,0.265261,-0.149942,1.563096,0.273025,0.174463,-0.842666,0.687442,-0.853157,0.937086,0.395870,-0.543388,10.273283,2.110272,-0.378273,3.167163,-0.009469,0.110272
14.132000,0.773411,0.274411,-0.158416,1.578718,0.276074,0.170505,0.755477,0.268022,-0.153349,1.566848,0.274825,0.171915,-0.850486,0.689502,-0.852716,0.924307,0.391594,-0.553002,10.254869,2.147938,-0.376611,3.175294,-0.007560,0.114378
14.136000,0.769935,0.277257,-0.161813,1.582409,0.277845,0.167896,0.752047,0.270790,-0.156755,1.570548,0.276604,0.169321,-0.858117,0.691393,-0.852133,0.911524,0.387288,-0.562544,10.241899,2.184186,-0.374024,3.185755,-0.005671,0.118572
14.140000,0.766439,0.280107,-0.165200,1.586055,0.279596,0.165243,0.748587,0.273565,-0.160158,1.574197,0.278362,0.166684,-0.865506,0.693097,-0.851371,0.898768,0.382951,-0.572012,10.233916,2.219335,-0.370633,3.198392,-0.003796,0.122844
14.144000,0.762924,0.282962,-0.168578,1.589656,0.281324,0.162547,0.745098,0.276347,-0.163557,1.577795,0.280098,0.164002,-0.872605,0.694604,-0.850394,0.886068,0.378584,-0.581403,10.230371,2.253729,-0.366578,3.213010,-0.001931,0.127185
14.148000,0.759390,0.285821,-0.171947,1.593212,0.283031,0.159808,0.741582,0.279134,-0.166952,1.581343,0.281812,0.161277,-0.879369,0.695904,-0.849171,0.873451,0.374185,-0.590713,10.230624,2.287730,-0.362016,3.229378,-0.000070,0.131584
14.152000,0.755836,0.288684,-0.175306,1.596722,0.284716,0.157026,0.738040,0.281926,-0.170342,1.584840,0.283505,0.158508,-0.885759,0.696993,-0.847672,0.860943,0.369756,-0.599939,10.233958,2.321706,-0.357117,3.247232,0.001794,0.136027
14.156000,0.752264,0.291551,-0.178655,1.600186,0.286379,0.154201,0.734473,0.284721,-0.173725,1.588288,0.285175,0.155697,-0.891744,0.697869,-0.845873,0.848566,0.365294,-0.609080,10.239598,2.356029,-0.352062,3.266278,0.003668,0.140499
14.160000,0.748672,0.294422,-0.181993,1.603604,0.288019,0.151335,0.730883,0.287520,-0.177100,1.591686,0.286824,0.152843,-0.897299,0.698535,-0.843753,0.836340,0.360802,-0.618132,10.246719,2.391064,-0.347041,3.286199,0.005560,0.144984
14.164000,0.745062,0.297298,-0.185322,1.606976,0.289638,0.148426,0.727272,0.290321,-0.180466,1.595036,0.288450,0.149947,-0.902408,0.698996,-0.841296,0.824281,0.356278,-0.627094,10.254465,2.427165,-0.342247,3.306660,0.007475,0.149465
14.168000,0.741432,0.300176,-0.188640,1.610301,0.291234,0.145477,0.723642,0.293123,-0.183822,1.598339,0.290054,0.147009,-0.907062,0.699263,-0.838493,0.812400,0.351722,-0.635962,10.261968,2.464663,-0.337872,3.327312,0.009423,0.153923
14.172000,0.737784,0.303059,-0.191947,1.613579,0.292807,0.142486,0.719995,0.295926,-0.187166,1.601594,0.291635,0.144031,-0.911263,0.699348,-0.835338,0.800702,0.347136,-0.644737,10.268360,2.503863,-0.334108,3.347801,0.011411,0.158342
14.176000,0.734118,0.305945,-0.195243,1.616810,0.294358,0.139455,0.716332,0.298729,-0.190496,1.604802,0.293194,0.141011,-0.915018,0.699268,-0.831832,0.789191,0.342520,-0.653415,10.272796,2.545034,-0.331138,3.367777,0.013446,0.162701
14.180000,0.730432,0.308835,-0.198528,1.619993,0.295886,0.136384,0.712655,0.301531,-0.193812,1.607965,0.294730,0.137952,-0.918346,0.699043,-0.827982,0.777863,0.337874,-0.661996,10.274467,2.588410,-0.329135,3.386897,0.015534,0.166985
14.184000,0.726729,0.311728,-0.201802,1.623129,0.297391,0.133273,0.708965,0.304333,-0.197111,1.611084,0.296242,0.134853,-0.921271,0.698693,-0.823799,0.766709,0.333198,-0.670480,10.272617,2.634175,-0.328261,3.404834,0.017682,0.171176
14.188000,0.723007,0.314624,-0.205064,1.626217,0.298873,0.130123,0.705265,0.307132,-0.200393,1.614157,0.297732,0.131714,-0.923828,0.698244,-0.819301,0.755716,0.328495,-0.678865,10.266560,2.682469,-0.328659,3.421287,0.019897,0.175257
14.192000,0.719266,0.317523,-0.208315,1.629256,0.300332,0.126933,0.701556,0.309930,-0.203657,1.617188,0.299198,0.128537,-0.926056,0.697719,-0.814511,0.744866,0.323764,-0.687152,10.255694,2.733378,-0.330452,3.435982,0.022182,0.179215
14.196000,0.715508,0.320425,-0.211554,1.632248,0.301768,0.123705,0.697838,0.312725,-0.206901,1.620175,0.300641,0.125321,-0.928003,0.697146,-0.809457,0.734135,0.319006,-0.695341,10.239512,2.786937,-0.333743,3.448684,0.024543,0.183037
14.200000,0.711731,0.323330,-0.214780,1.635190,0.303180,0.120439,0.694114,0.315518,-0.210124,1.623119,0.302060,0.122067,-0.929722,0.696551,-0.804170,0.723497,0.314223,-0.703432,10.217615,2.843126,-0.338610,3.459198,0.026982,0.186712
14.204000,0.707936,0.326238,-0.217995,1.638084,0.304569,0.117136,0.690383,0.318309,-0.213326,1.626021,0.303455,0.118776,-0.931268,0.695959,-0.798686,0.712921,0.309416,-0.711426,10.189718,2.901872,-0.345104,3.467377,0.029502,0.190232
14.208000,0.704124,0.329148,-0.221197,1.640928,0.305935,0.113794,0.686646,0.321097,-0.216506,1.628881,0.304827,0.115448,-0.932702,0.695398,-0.793046,0.702374,0.304586,-0.719324,10.155660,2.963052,-0.353249,3.473121,0.032103,0.193590
14.212000,0.700294,0.332061,-0.224387,1.643724,0.307276,0.110416,0.682903,0.323884,-0.219663,1.631698,0.306175,0.112083,-0.934086,0.694890,-0.787290,0.691821,0.299735,-0.727127,10.115402,3.026495,-0.363040,3.476387,0.034787,0.196785
14.216000,0.696446,0.334976,-0.227564,1.646469,0.308594,0.107002,0.679155,0.326668,-0.222797,1.634473,0.307499,0.108682,-0.935484,0.694458,-0.781462,0.681224,0.294863,-0.734837,10.069036,3.091984,-0.374446,3.477181,0.037553,0.199814
14.220000,0.692580,0.337894,-0.230728,1.649165,0.309888,0.103552,0.675401,0.329451,-0.225908,1.637205,0.308798,0.105246,-0.936957,0.694122,-0.775607,0.670548,0.289972,-0.742454,10.016778,3.159264,-0.387406,3.475568,0.040398,0.202680
14.224000,0.688697,0.340813,-0.233879,1.651811,0.311158,0.100066,0.671641,0.332234,-0.228996,1.639894,0.310073,0.101774,-0.938565,0.693897,-0.769769,0.659754,0.285063,-0.749980,9.958965,3.228048,-0.401832,3.471662,0.043319,0.205389
14.228000,0.684797,0.343735,-0.237016,1.654407,0.312404,0.096545,0.667874,0.335015,-0.232060,1.642540,0.311325,0.098267,-0.940367,0.693799,-0.763993,0.648808,0.280138,-0.757416,9.896049,3.298020,-0.417610,3.465629,0.046312,0.207946
14.232000,0.680879,0.346659,-0.240140,1.656952,0.313626,0.092989,0.664100,0.337797,-0.235102,1.645141,0.312551,0.094726,-0.942414,0.693837,-0.758320,0.637675,0.275198,-0.764764,9.828586,3.368847,-0.434605,3.457685,0.049373,0.210362
14.236000,0.676944,0.349584,-0.243251,1.659447,0.314824,0.089399,0.660316,0.340579,-0.238122,1.647697,0.313753,0.091152,-0.944755,0.694016,-0.752789,0.626325,0.270244,-0.772024,9.757226,3.440184,-0.452660,3.448086,0.052496,0.212648
14.240000,0.672992,0.352511,-0.246347,1.661892,0.315997,0.085775,0.656522,0.343362,-0.241120,1.650207,0.314931,0.087543,-0.947428,0.694339,-0.747435,0.614731,0.265277,-0.779198,9.682700,3.511684,-0.471599,3.437127,0.055673,0.214819
14.244000,0.669023,0.355440,-0.249430,1.664285,0.317146,0.082118,0.652717,0.346147,-0.244097,1.652670,0.316084,0.083901,-0.950467,0.694805,-0.742291,0.602869,0.260298,-0.786287,9.605802,3.583002,-0.491233,3.425135,0.058899,0.216890
14.248000,0.665037,0.358370,-0.252498,1.666627,0.318270,0.078428,0.648899,0.348934,-0.247055,1.655084,0.317212,0.080227,-0.953895,0.695406,-0.737383,0.590721,0.255307,-0.793290,9.527371,3.653808,-0.511364,3.412460,0.062165,0.218877
14.252000,0.661034,0.361302,-0.255552,1.668918,0.319370,0.074706,0.645066,0.351724,-0.249994,1.657450,0.318316,0.076520,-0.957728,0.696135,-0.732730,0.578274,0.250307,-0.800209,9.448274,3.723791,-0.531787,3.399471,0.065464,0.220798
14.256000,0.657015,0.364235,-0.258592,1.671157,0.320444,0.070952,0.641216,0.354517,-0.252915,1.659764,0.319395,0.072781,-0.961970,0.696976,-0.728346,0.565519,0.245297,-0.807043,9.369389,3.792667,-0.552295,3.386544,0.068787,0.222671
14.260000,0.652979,0.367169,-0.261616,1.673345,0.321495,0.067166,0.637349,0.357314,-0.255820,1.662027,0.320449,0.069011,-0.966617,0.697915,-0.724240,0.552455,0.240278,-0.813792,9.291581,3.860187,-0.572687,3.374058,0.072128,0.224514
